ROBO_ID;OCCURRENCE;CODE;;;;;;;;;;;;;;
189;20.02.2022;E5055;;;;;;;;;;;;;;
253;20.02.2022;E1043;;;;;;;;;;;;;;
279;20.02.2022;E0065;;;;;;;;;;;;;;
300;20.02.2022;E1043;;;;;;;;;;;;;;
300;20.02.2022;E5055;;;;;;;;;;;;;;
315;21.02.2022;E0898;;;;;;;;;;;;;;
27;21.02.2022;E1043;;;;;;;;;;;;;;
340;21.02.2022;E1043;;;;;;;;;;;;;;
280;21.02.2022;E0898;;;;;;;;;;;;;;
315;22.02.2022;E0898;;;;;;;;;;;;;;
325;22.02.2022;E0121;;;;;;;;;;;;;;
133;22.02.2022;E1028;;;;;;;;;;;;;;
140;23.02.2022;E1043;;;;;;;;;;;;;;
164;22.02.2022;E5055;;;;;;;;;;;;;;
46;23.02.2022;E0027;;;;;;;;;;;;;;
46;23.02.2022;E0898;;;;;;;;;;;;;;
67;24.02.2022;E0051;;;;;;;;;;;;;;
105;23.02.2022;E0898;;;;;;;;;;;;;;
126;24.02.2022;E1028;;;;;;;;;;;;;;
164;24.02.2022;E1028;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5008;;;;;;;;;;;;;;
181;24.02.2022;E5055;;;;;;;;;;;;;;
185;25.02.2022;E5055;;;;;;;;;;;;;;
301;25.02.2022;E0898;;;;;;;;;;;;;;
311;25.02.2022;E1107;;;;;;;;;;;;;;
312;25.02.2022;E0898;;;;;;;;;;;;;;
52;25.02.2022;E0021;;;;;;;;;;;;;;
164;25.02.2022;E1028;;;;;;;;;;;;;;
164;26.02.2022;E1028;;;;;;;;;;;;;;
35;22.05.2022;E1107;;;;;;;;;;;;;;
39;22.05.2022;E3994;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1102;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
341;18.02.2022;E1017;;;;;;;;;;;;;;
341;18.02.2022;E1017;;;;;;;;;;;;;;
341;18.02.2022;E1017;;;;;;;;;;;;;;
341;18.02.2022;E1017;;;;;;;;;;;;;;
99;18.02.2022;E0012;;;;;;;;;;;;;;
126;17.02.2022;E1043;;;;;;;;;;;;;;
126;17.02.2022;E5055;;;;;;;;;;;;;;
126;18.02.2022;E5055;;;;;;;;;;;;;;
126;18.02.2022;E1302;;;;;;;;;;;;;;
126;18.02.2022;E1302;;;;;;;;;;;;;;
126;18.02.2022;E1290;;;;;;;;;;;;;;
254;23.02.2022;E5055;;;;;;;;;;;;;;
264;23.02.2022;E5055;;;;;;;;;;;;;;
277;23.02.2022;E0898;;;;;;;;;;;;;;
311;23.02.2022;E1107;;;;;;;;;;;;;;
311;23.02.2022;E1107;;;;;;;;;;;;;;
311;23.02.2022;E1107;;;;;;;;;;;;;;
311;23.02.2022;E0177;;;;;;;;;;;;;;
311;23.02.2022;E9216;;;;;;;;;;;;;;
311;23.02.2022;E1108;;;;;;;;;;;;;;
311;23.02.2022;E0903;;;;;;;;;;;;;;
311;23.02.2022;E9213;;;;;;;;;;;;;;
311;23.02.2022;E1107;;;;;;;;;;;;;;
311;23.02.2022;E1107;;;;;;;;;;;;;;
311;23.02.2022;E1107;;;;;;;;;;;;;;
311;23.02.2022;E1107;;;;;;;;;;;;;;
312;23.02.2022;E0898;;;;;;;;;;;;;;
340;23.02.2022;E1043;;;;;;;;;;;;;;
293;23.02.2022;E1549;;;;;;;;;;;;;;
356;23.02.2022;E5055;;;;;;;;;;;;;;
356;23.02.2022;E5055;;;;;;;;;;;;;;
277;23.02.2022;E0898;;;;;;;;;;;;;;
289;24.02.2022;E1043;;;;;;;;;;;;;;
294;22.02.2022;E1028;;;;;;;;;;;;;;
294;24.02.2022;E1028;;;;;;;;;;;;;;
311;24.02.2022;E3994;;;;;;;;;;;;;;
27;24.02.2022;E5055;;;;;;;;;;;;;;
27;24.02.2022;E1398;;;;;;;;;;;;;;
27;24.02.2022;E1398;;;;;;;;;;;;;;
27;24.02.2022;E1398;;;;;;;;;;;;;;
27;24.02.2022;E1398;;;;;;;;;;;;;;
27;24.02.2022;E1398;;;;;;;;;;;;;;
27;24.02.2022;E1398;;;;;;;;;;;;;;
27;24.02.2022;E1398;;;;;;;;;;;;;;
27;24.02.2022;E1043;;;;;;;;;;;;;;
86;24.02.2022;E0976;;;;;;;;;;;;;;
99;24.02.2022;E0062;;;;;;;;;;;;;;
106;24.02.2022;E0898;;;;;;;;;;;;;;
126;24.02.2022;E1028;;;;;;;;;;;;;;
126;24.02.2022;E1302;;;;;;;;;;;;;;
177;23.02.2022;E1043;;;;;;;;;;;;;;
301;26.02.2022;E0898;;;;;;;;;;;;;;
311;26.02.2022;E3994;;;;;;;;;;;;;;
34;26.02.2022;E0898;;;;;;;;;;;;;;
49;26.02.2022;E1105;;;;;;;;;;;;;;
63;26.02.2022;E5055;;;;;;;;;;;;;;
63;26.02.2022;E5055;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1106;;;;;;;;;;;;;;
100;27.02.2022;E1102;;;;;;;;;;;;;;
126;26.02.2022;E1302;;;;;;;;;;;;;;
154;26.02.2022;E5055;;;;;;;;;;;;;;
154;26.02.2022;E5055;;;;;;;;;;;;;;
154;26.02.2022;E9404;;;;;;;;;;;;;;
154;26.02.2022;E9404;;;;;;;;;;;;;;
154;26.02.2022;E1043;;;;;;;;;;;;;;
164;27.02.2022;E5055;;;;;;;;;;;;;;
305;27.02.2022;E5054;;;;;;;;;;;;;;
311;27.02.2022;E3792;;;;;;;;;;;;;;
311;27.02.2022;E1100;;;;;;;;;;;;;;
311;27.02.2022;E0052;;;;;;;;;;;;;;
311;27.02.2022;E3792;;;;;;;;;;;;;;
311;27.02.2022;E0051;;;;;;;;;;;;;;
311;27.02.2022;E1107;;;;;;;;;;;;;;
63;27.02.2022;E5055;;;;;;;;;;;;;;
63;27.02.2022;E5055;;;;;;;;;;;;;;
63;27.02.2022;E5055;;;;;;;;;;;;;;
63;27.02.2022;E5055;;;;;;;;;;;;;;
63;27.02.2022;E5055;;;;;;;;;;;;;;
63;27.02.2022;E1043;;;;;;;;;;;;;;
106;28.02.2022;E0898;;;;;;;;;;;;;;
125;27.02.2022;E9406;;;;;;;;;;;;;;
125;27.02.2022;E9406;;;;;;;;;;;;;;
125;27.02.2022;E1043;;;;;;;;;;;;;;
125;27.02.2022;E5055;;;;;;;;;;;;;;
126;27.02.2022;E5055;;;;;;;;;;;;;;
127;27.02.2022;E5055;;;;;;;;;;;;;;
135;27.02.2022;E9406;;;;;;;;;;;;;;
135;27.02.2022;E5055;;;;;;;;;;;;;;
140;27.02.2022;E1043;;;;;;;;;;;;;;
140;27.02.2022;E5055;;;;;;;;;;;;;;
172;27.02.2022;E5055;;;;;;;;;;;;;;
172;27.02.2022;E1043;;;;;;;;;;;;;;
172;27.02.2022;E1043;;;;;;;;;;;;;;
186;28.02.2022;E1302;;;;;;;;;;;;;;
186;28.02.2022;E1302;;;;;;;;;;;;;;
186;28.02.2022;E1302;;;;;;;;;;;;;;
186;28.02.2022;E1302;;;;;;;;;;;;;;
186;28.02.2022;E1302;;;;;;;;;;;;;;
302;28.02.2022;E0898;;;;;;;;;;;;;;
257;27.02.2022;E5055;;;;;;;;;;;;;;
261;27.02.2022;E5055;;;;;;;;;;;;;;
265;27.02.2022;E5054;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1048;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E3792;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1107;;;;;;;;;;;;;;
264;20.02.2022;E5055;;;;;;;;;;;;;;
43;28.02.2022;E0898;;;;;;;;;;;;;;
67;1.03.2022;E0051;;;;;;;;;;;;;;
67;1.03.2022;E0051;;;;;;;;;;;;;;
86;1.03.2022;E0062;;;;;;;;;;;;;;
177;27.02.2022;E5055;;;;;;;;;;;;;;
177;28.02.2022;E1043;;;;;;;;;;;;;;
164;28.02.2022;E1028;;;;;;;;;;;;;;
257;3.03.2022;E1038;;;;;;;;;;;;;;
257;3.03.2022;E1038;;;;;;;;;;;;;;
257;3.03.2022;E1038;;;;;;;;;;;;;;
257;3.03.2022;E1038;;;;;;;;;;;;;;
257;3.03.2022;E1038;;;;;;;;;;;;;;
257;3.03.2022;E1038;;;;;;;;;;;;;;
257;3.03.2022;E5055;;;;;;;;;;;;;;
295;3.03.2022;E0898;;;;;;;;;;;;;;
34;2.03.2022;E0898;;;;;;;;;;;;;;
34;1.03.2022;E0898;;;;;;;;;;;;;;
43;1.03.2022;E0898;;;;;;;;;;;;;;
46;2.03.2022;E0027;;;;;;;;;;;;;;
46;2.03.2022;E0898;;;;;;;;;;;;;;
106;1.03.2022;E0898;;;;;;;;;;;;;;
126;2.03.2022;E1302;;;;;;;;;;;;;;
126;2.03.2022;E1302;;;;;;;;;;;;;;
126;2.03.2022;E1302;;;;;;;;;;;;;;
126;2.03.2022;E1302;;;;;;;;;;;;;;
175;28.02.2022;E5055;;;;;;;;;;;;;;
193;1.03.2022;E5055;;;;;;;;;;;;;;
34;4.03.2022;E0898;;;;;;;;;;;;;;
63;4.03.2022;E5055;;;;;;;;;;;;;;
63;4.03.2022;E5055;;;;;;;;;;;;;;
46;4.03.2022;E0027;;;;;;;;;;;;;;
46;4.03.2022;E0898;;;;;;;;;;;;;;
329;4.03.2022;E0030;;;;;;;;;;;;;;
329;4.03.2022;E0030;;;;;;;;;;;;;;
329;4.03.2022;E0036;;;;;;;;;;;;;;
329;4.03.2022;E0036;;;;;;;;;;;;;;
329;4.03.2022;E3792;;;;;;;;;;;;;;
329;4.03.2022;E0030;;;;;;;;;;;;;;
329;4.03.2022;E0030;;;;;;;;;;;;;;
154;20.02.2022;E5055;;;;;;;;;;;;;;
154;20.02.2022;E1043;;;;;;;;;;;;;;
63;20.02.2022;E5055;;;;;;;;;;;;;;
163;20.02.2022;E5055;;;;;;;;;;;;;;
163;20.02.2022;E1043;;;;;;;;;;;;;;
164;20.02.2022;E9406;;;;;;;;;;;;;;
175;20.02.2022;E1043;;;;;;;;;;;;;;
177;21.02.2022;E1124;;;;;;;;;;;;;;
185;27.02.2022;E5055;;;;;;;;;;;;;;
185;27.02.2022;E1088;;;;;;;;;;;;;;
185;27.02.2022;E5055;;;;;;;;;;;;;;
185;27.02.2022;E1043;;;;;;;;;;;;;;
185;1.03.2022;E5055;;;;;;;;;;;;;;
185;1.03.2022;E5054;;;;;;;;;;;;;;
310;3.03.2022;E3994;;;;;;;;;;;;;;
329;3.03.2022;E3792;;;;;;;;;;;;;;
329;3.03.2022;E0036;;;;;;;;;;;;;;
329;3.03.2022;E3792;;;;;;;;;;;;;;
329;3.03.2022;E0030;;;;;;;;;;;;;;
329;3.03.2022;E0030;;;;;;;;;;;;;;
329;3.03.2022;E3792;;;;;;;;;;;;;;
329;3.03.2022;E0030;;;;;;;;;;;;;;
329;3.03.2022;E0030;;;;;;;;;;;;;;
329;3.03.2022;E3792;;;;;;;;;;;;;;
329;3.03.2022;E0030;;;;;;;;;;;;;;
329;3.03.2022;E0036;;;;;;;;;;;;;;
329;3.03.2022;E0036;;;;;;;;;;;;;;
329;3.03.2022;E0036;;;;;;;;;;;;;;
329;3.03.2022;E0036;;;;;;;;;;;;;;
329;3.03.2022;E3792;;;;;;;;;;;;;;
329;3.03.2022;E0030;;;;;;;;;;;;;;
46;5.03.2022;E1106;;;;;;;;;;;;;;
46;5.03.2022;E1110;;;;;;;;;;;;;;
46;4.03.2022;E1106;;;;;;;;;;;;;;
46;4.03.2022;E1106;;;;;;;;;;;;;;
46;4.03.2022;E1110;;;;;;;;;;;;;;
51;4.03.2022;E0062;;;;;;;;;;;;;;
126;4.03.2022;E1028;;;;;;;;;;;;;;
126;4.03.2022;E5055;;;;;;;;;;;;;;
126;4.03.2022;E5054;;;;;;;;;;;;;;
126;4.03.2022;E5055;;;;;;;;;;;;;;
126;5.03.2022;E1028;;;;;;;;;;;;;;
178;3.03.2022;E9407;;;;;;;;;;;;;;
178;3.03.2022;E1043;;;;;;;;;;;;;;
157;4.01.2022;E1043;;;;;;;;;;;;;;
157;4.01.2022;E1028;;;;;;;;;;;;;;
157;4.01.2022;E5055;;;;;;;;;;;;;;
157;9.01.2022;E1043;;;;;;;;;;;;;;
157;11.01.2022;E1028;;;;;;;;;;;;;;
157;14.01.2022;E5055;;;;;;;;;;;;;;
157;16.01.2022;E5055;;;;;;;;;;;;;;
157;16.01.2022;E5055;;;;;;;;;;;;;;
157;21.01.2022;E1549;;;;;;;;;;;;;;
359;28.02.2022;E2661;;;;;;;;;;;;;;
277;1.03.2022;E3994;;;;;;;;;;;;;;
277;1.03.2022;E1107;;;;;;;;;;;;;;
315;28.02.2022;E0030;;;;;;;;;;;;;;
315;28.02.2022;E0030;;;;;;;;;;;;;;
315;28.02.2022;E0030;;;;;;;;;;;;;;
315;28.02.2022;E0030;;;;;;;;;;;;;;
295;1.03.2022;E0898;;;;;;;;;;;;;;
301;1.03.2022;E1107;;;;;;;;;;;;;;
340;28.02.2022;E5055;;;;;;;;;;;;;;
356;1.03.2022;E5055;;;;;;;;;;;;;;
253;1.03.2022;E5055;;;;;;;;;;;;;;
253;2.03.2022;E5055;;;;;;;;;;;;;;
277;2.03.2022;E1107;;;;;;;;;;;;;;
315;2.03.2022;E0030;;;;;;;;;;;;;;
315;2.03.2022;E0030;;;;;;;;;;;;;;
315;2.03.2022;E0030;;;;;;;;;;;;;;
319;1.03.2022;E5054;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
329;2.03.2022;E3792;;;;;;;;;;;;;;
329;2.03.2022;E0036;;;;;;;;;;;;;;
329;2.03.2022;E0036;;;;;;;;;;;;;;
329;2.03.2022;E0036;;;;;;;;;;;;;;
329;2.03.2022;E0036;;;;;;;;;;;;;;
329;2.03.2022;E3792;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
329;2.03.2022;E0030;;;;;;;;;;;;;;
27;3.03.2022;E5055;;;;;;;;;;;;;;
140;2.03.2022;E1043;;;;;;;;;;;;;;
101;2.03.2022;E0032;;;;;;;;;;;;;;
106;3.03.2022;E0976;;;;;;;;;;;;;;
106;2.03.2022;E0898;;;;;;;;;;;;;;
177;2.03.2022;E1043;;;;;;;;;;;;;;
253;4.03.2022;E5008;;;;;;;;;;;;;;
253;4.03.2022;E5008;;;;;;;;;;;;;;
253;4.03.2022;E5008;;;;;;;;;;;;;;
253;4.03.2022;E5008;;;;;;;;;;;;;;
253;4.03.2022;E5008;;;;;;;;;;;;;;
253;4.03.2022;E5055;;;;;;;;;;;;;;
294;3.03.2022;E1028;;;;;;;;;;;;;;
294;3.03.2022;E1028;;;;;;;;;;;;;;
294;3.03.2022;E1028;;;;;;;;;;;;;;
1;6.03.2022;E5055;;;;;;;;;;;;;;
1;6.03.2022;E1043;;;;;;;;;;;;;;
23;23.01.2022;E0021;;;;;;;;;;;;;;
329;5.03.2022;E1107;;;;;;;;;;;;;;
329;5.03.2022;E1107;;;;;;;;;;;;;;
329;5.03.2022;E0122;;;;;;;;;;;;;;
63;26.02.2022;E5055;;;;;;;;;;;;;;
277;5.03.2022;E3994;;;;;;;;;;;;;;
310;5.03.2022;E0898;;;;;;;;;;;;;;
317;4.03.2022;E1107;;;;;;;;;;;;;;
4;6.03.2022;E5055;;;;;;;;;;;;;;
4;6.03.2022;E5055;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
315;10.03.2022;E1048;;;;;;;;;;;;;;
315;10.03.2022;E1171;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
315;10.03.2022;E3791;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
315;10.03.2022;E0052;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E3792;;;;;;;;;;;;;;
315;10.03.2022;E0052;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
224;10.03.2022;E1043;;;;;;;;;;;;;;
224;10.03.2022;E1043;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E0122;;;;;;;;;;;;;;
315;10.03.2022;E1101;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E1105;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
329;5.03.2022;E0122;;;;;;;;;;;;;;
329;5.03.2022;E0122;;;;;;;;;;;;;;
329;5.03.2022;E1107;;;;;;;;;;;;;;
329;5.03.2022;E0122;;;;;;;;;;;;;;
329;5.03.2022;E0122;;;;;;;;;;;;;;
329;5.03.2022;E1107;;;;;;;;;;;;;;
329;5.03.2022;E1600;;;;;;;;;;;;;;
329;5.03.2022;E0052;;;;;;;;;;;;;;
329;5.03.2022;E3792;;;;;;;;;;;;;;
329;5.03.2022;E0052;;;;;;;;;;;;;;
329;5.03.2022;E0051;;;;;;;;;;;;;;
334;6.03.2022;E0027;;;;;;;;;;;;;;
177;7.03.2022;E1043;;;;;;;;;;;;;;
26;6.03.2022;E5055;;;;;;;;;;;;;;
27;6.03.2022;E5055;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
50;7.03.2022;E3994;;;;;;;;;;;;;;
59;7.03.2022;E0027;;;;;;;;;;;;;;
86;7.03.2022;E2652;;;;;;;;;;;;;;
86;7.03.2022;E2110;;;;;;;;;;;;;;
125;7.03.2022;E5055;;;;;;;;;;;;;;
125;7.03.2022;E9406;;;;;;;;;;;;;;
125;7.03.2022;E9406;;;;;;;;;;;;;;
125;7.03.2022;E9406;;;;;;;;;;;;;;
126;7.03.2022;E5055;;;;;;;;;;;;;;
127;7.03.2022;E9406;;;;;;;;;;;;;;
127;7.03.2022;E9406;;;;;;;;;;;;;;
127;7.03.2022;E1043;;;;;;;;;;;;;;
127;7.03.2022;E9406;;;;;;;;;;;;;;
127;7.03.2022;E1043;;;;;;;;;;;;;;
157;7.03.2022;E5055;;;;;;;;;;;;;;
163;6.03.2022;E1304;;;;;;;;;;;;;;
163;6.03.2022;E1305;;;;;;;;;;;;;;
163;7.03.2022;E5055;;;;;;;;;;;;;;
172;7.03.2022;E1124;;;;;;;;;;;;;;
172;7.03.2022;E1362;;;;;;;;;;;;;;
172;7.03.2022;E1124;;;;;;;;;;;;;;
329;4.03.2022;E0036;;;;;;;;;;;;;;
329;4.03.2022;E3792;;;;;;;;;;;;;;
329;4.03.2022;E0030;;;;;;;;;;;;;;
329;4.03.2022;E0030;;;;;;;;;;;;;;
92;4.03.2022;E0898;;;;;;;;;;;;;;
172;1.03.2022;E1043;;;;;;;;;;;;;;
172;3.03.2022;E5055;;;;;;;;;;;;;;
177;3.03.2022;E5055;;;;;;;;;;;;;;
177;4.03.2022;E1043;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1107;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1048;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
46;6.03.2022;E1100;;;;;;;;;;;;;;
46;6.03.2022;E0052;;;;;;;;;;;;;;
55;6.03.2022;E0903;;;;;;;;;;;;;;
193;6.03.2022;E5055;;;;;;;;;;;;;;
331;11.03.2022;E0031;;;;;;;;;;;;;;
331;11.03.2022;E0031;;;;;;;;;;;;;;
340;10.03.2022;E5055;;;;;;;;;;;;;;
340;10.03.2022;E5055;;;;;;;;;;;;;;
220;11.03.2022;E2017;;;;;;;;;;;;;;
220;11.03.2022;E0218;;;;;;;;;;;;;;
220;11.03.2022;E0218;;;;;;;;;;;;;;
220;11.03.2022;E0218;;;;;;;;;;;;;;
220;11.03.2022;E2017;;;;;;;;;;;;;;
265;10.03.2022;E5055;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E1100;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E1105;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E1105;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E3792;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E1105;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
331;10.03.2022;E0051;;;;;;;;;;;;;;
340;10.03.2022;E9406;;;;;;;;;;;;;;
340;10.03.2022;E9406;;;;;;;;;;;;;;
341;10.03.2022;E5055;;;;;;;;;;;;;;
8;27.02.2022;E0976;;;;;;;;;;;;;;
8;2.02.2022;E0218;;;;;;;;;;;;;;
126;11.03.2022;E5055;;;;;;;;;;;;;;
186;11.03.2022;E5055;;;;;;;;;;;;;;
66;10.03.2022;E5055;;;;;;;;;;;;;;
66;10.03.2022;E5055;;;;;;;;;;;;;;
66;10.03.2022;E5055;;;;;;;;;;;;;;
66;10.03.2022;E5055;;;;;;;;;;;;;;
66;10.03.2022;E5055;;;;;;;;;;;;;;
66;10.03.2022;E5055;;;;;;;;;;;;;;
67;11.03.2022;E0976;;;;;;;;;;;;;;
127;11.03.2022;E5055;;;;;;;;;;;;;;
127;11.03.2022;E5055;;;;;;;;;;;;;;
172;7.03.2022;E5055;;;;;;;;;;;;;;
185;7.03.2022;E1043;;;;;;;;;;;;;;
185;7.03.2022;E5055;;;;;;;;;;;;;;
