ROBO_ID;REG_DATE;JT1;JT2;JT3;JT4;JT5;JT6;JT7;JT8
153;7.04.2022;0,7;8,7;7,3;1,5;3;1,1;0;NULL
153;8.04.2022;1,6;12,3;11,2;2,7;2,6;1,7;0;NULL
153;10.04.2022;1,5;12,3;11,3;2,6;2,7;1,7;0;NULL
153;11.04.2022;1,5;12,4;11,2;2,6;2,7;1,7;0;NULL
153;12.04.2022;1,5;12,2;11,1;2,6;2,7;1,7;0;NULL
153;13.04.2022;0,8;8,9;7,3;1,5;3,1;1;0;NULL
153;14.04.2022;1,5;12,4;11,3;2,7;2,7;1,7;0;NULL
153;15.04.2022;1,4;11,4;10,3;2,3;2,8;1,5;0;NULL
153;16.04.2022;0,8;8,8;7,3;1,5;3,1;1,1;0;NULL
153;17.04.2022;1,5;12,4;11,2;2,6;2,7;1,6;0;NULL
153;19.04.2022;1,5;12,3;11,2;2,6;2,6;1,7;0;NULL
153;20.04.2022;1,6;12,4;11,3;2,7;2,6;1,7;0;NULL
153;22.04.2022;1,5;12;10,9;2,5;2,7;1,6;0;NULL
153;3.05.2022;1,3;11,1;10;2,2;2,8;1,4;0;NULL
153;4.05.2022;1;10;8,7;1,7;3;1,2;0;NULL
153;5.05.2022;1,5;12,3;11,2;2,6;2,6;1,6;0;NULL
153;12.05.2022;1,5;12,3;11,3;2,6;2,7;1,6;0;NULL
153;19.05.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;20.05.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;21.05.2022;1,6;12,3;11,2;2,6;2,6;1,6;0;NULL
153;22.05.2022;0,9;9,4;8,3;1,5;3;1,1;0;NULL
153;27.05.2022;0,8;8,7;7,4;1,4;3,1;1;0;NULL
153;28.05.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;29.05.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;30.05.2022;1,6;12,3;11,1;2,6;2,6;1,6;0;NULL
153;31.05.2022;1,4;11,4;10,3;2,3;2,7;1,4;0;NULL
153;3.06.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;4.06.2022;1,5;12,3;11,3;2,6;2,7;1,5;0;NULL
153;5.06.2022;1,2;10,7;9,7;2,1;2,8;1,3;0;NULL
153;6.06.2022;0,5;18,6;11;4,2;2,6;0,7;0;NULL
153;7.06.2022;1,5;12,4;11,3;2,6;2,7;1,6;0;NULL
153;8.06.2022;1,5;12,4;11,2;2,6;2,6;1,6;0;NULL
153;9.06.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;10.06.2022;1,5;12,3;11,3;2,6;2,7;1,6;0;NULL
153;11.06.2022;1,5;12,3;11,3;2,6;2,6;1,6;0;NULL
153;12.06.2022;1,6;12,3;11,2;2,6;2,6;1,6;0;NULL
153;13.06.2022;1,2;10,6;9,7;2;2,8;1,3;0;NULL
153;14.06.2022;1,5;12,2;11,2;2,6;2,7;1,5;0;NULL
153;15.06.2022;1,5;12,2;11,1;2,5;2,7;1,5;0;NULL
153;17.06.2022;1,5;12,3;11,2;2,5;2,6;1,5;0;NULL
153;18.06.2022;1,4;11,6;10,6;2,3;2,7;1,4;0;NULL
153;19.06.2022;1,1;10,4;9,3;1,9;2,9;1,2;0;NULL
153;20.06.2022;1,5;12,3;11,2;2,6;2,6;1,5;0;NULL
153;21.06.2022;0,8;8,7;7,3;1,4;3,1;1,1;0;NULL
153;22.06.2022;1,5;12,3;11,2;2,6;2,7;1,5;0;NULL
153;24.06.2022;0,8;8,9;7,4;1,4;3,2;1;0;NULL
153;25.06.2022;1,5;12,3;11,2;2,6;2,6;1,5;0;NULL
153;26.06.2022;0,9;9,4;8,3;1,5;3;1,1;0;NULL
153;27.06.2022;1,5;12,3;11,2;2,6;2,6;1,5;0;NULL
153;28.06.2022;1,5;12,8;11,2;2,7;2,7;1,5;0;NULL
153;29.06.2022;1,3;11,4;10,4;2,3;2,8;1,4;0;NULL
153;30.06.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;1.07.2022;0,9;9,5;8,7;1,6;2,9;1,1;0;NULL
153;2.07.2022;1,5;12,3;11,2;2,6;2,7;1,5;0;NULL
153;3.07.2022;1,5;12,3;11,2;2,6;2,7;1,5;0;NULL
153;4.07.2022;1,5;12,3;11,2;2,6;2,7;1,5;0;NULL
153;5.07.2022;1,5;12,3;11,2;2,6;2,7;1,5;0;NULL
153;6.07.2022;1,5;12,3;11,2;2,6;2,7;1,5;0;NULL
153;7.07.2022;1,5;12,3;11,2;2,6;2,7;1,5;0;NULL
153;8.07.2022;0,8;8,8;7,2;1,5;3,1;1;0;NULL
153;9.07.2022;0,8;8,8;7,2;1,5;3,1;1;0;NULL
153;10.07.2022;0,8;8,8;7,2;1,5;3,1;1;0;NULL
153;11.07.2022;0,8;8,8;7,2;1,5;3,1;1;0;NULL
153;12.07.2022;0,8;8,8;7,2;1,5;3,1;1;0;NULL
153;13.07.2022;1,5;12,5;11;2,5;2,7;1,4;0;NULL
153;14.07.2022;1,6;12,3;11,1;2,6;2,6;1,5;0;NULL
153;15.07.2022;1,5;12,2;11,1;2,5;2,6;1,5;0;NULL
153;16.07.2022;1;9,9;8,9;1,7;2,9;1,1;0;NULL
153;17.07.2022;1;9,9;8,9;1,7;2,9;1,1;0;NULL
153;18.07.2022;1,5;12,3;11,2;2,6;2,6;1,5;0;NULL
153;19.07.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;20.07.2022;1,5;12,3;11,2;2,6;2,7;1,6;0;NULL
153;22.07.2022;1,5;12,4;11,3;2,6;2,7;1,6;0;NULL
153;25.07.2022;1,5;12,3;11,2;2,5;2,7;1,5;0;NULL
153;26.07.2022;1,5;12,3;11,2;2,5;2,7;1,5;0;NULL
153;23.07.2022;1,5;12,3;11,2;2,6;2,7;1,5;0;NULL
153;24.07.2022;0,8;9,2;8,2;1,4;3,1;1;0;NULL
153;27.07.2022;1,1;10,4;9,5;1,9;2,9;1,3;0;NULL
153;28.07.2022;0,8;8,6;7,4;1,4;3,2;1;0;NULL
154;20.01.2022;2,8;12,6;9,5;1,2;1,4;1,1;2;0
154;30.04.2022;2,8;12,4;9,4;1,2;1,3;1,1;2;0
154;29.04.2022;2,7;12,4;9,4;1,3;1,4;1,1;2;0
154;28.04.2022;2,8;12,7;9,6;1,2;1,4;1,1;2;0,1
154;27.04.2022;2,8;12,8;9,6;1,1;1,4;1,1;2;0
154;26.04.2022;2,7;12,3;9,4;1,3;1,3;1;2;0,1
154;7.05.2022;2,8;12,8;9,6;1,1;1,3;1,1;2;0,1
154;25.04.2022;2,8;12,6;9,6;1,2;1,3;1,1;2;0
154;9.05.2022;2,8;13,4;10;1,1;1,3;1,1;2;0
154;18.05.2022;2,7;13,8;10,3;1;1,3;1,1;2;0
154;24.04.2022;2,8;12,6;9,5;1,2;1,4;1,1;2;0
154;23.04.2022;2,8;12,6;9,8;1,2;1,3;1,1;2;0
154;2.05.2022;2,8;12,8;9,6;1,2;1,4;1,1;2;0
154;10.05.2022;2,7;12,8;9,6;1,2;1,3;1;2;0,1
154;17.05.2022;2,8;13,8;10,4;1;1,3;1;2;0
154;13.05.2022;2,7;13,1;9,9;1,1;1,3;1;2;0
154;14.05.2022;2,7;12,7;9,7;1,1;1,3;1;2;0
154;16.05.2022;2,8;13,7;10,2;1;1,3;1;2;0
154;16.02.2022;2,7;12,8;9,7;1,1;1,4;1;2;0
154;17.02.2022;2,8;12,3;9,4;1,3;1,3;1;2;0
154;18.02.2022;2,7;13;9,9;1,1;1,4;1;2;0
154;20.02.2022;2,8;13,2;9,9;1;1,4;1;2;0
154;21.02.2022;2,8;12,9;9,7;1,1;1,4;1,1;2;0,1
154;22.02.2022;2,8;12,9;9,8;1,1;1,4;1,1;2;0
154;23.02.2022;2,8;12,9;9,8;1,1;1,3;1;2;0
154;24.05.2022;2,8;12,4;9,4;1,2;1,3;1;2;0
154;25.05.2022;2,8;12,5;9,6;1,2;1,3;1;2;0,1
154;26.05.2022;2,7;13;9,8;1,1;1,3;1;2;0,1
154;25.02.2022;2,8;12,7;9,7;1,2;1,4;1,1;2;0
154;26.02.2022;2,8;12,8;9,7;1,1;1,4;1,1;2;0,1
154;27.02.2022;2,8;12,6;9,5;1,2;1,4;1,1;2;0
154;2.03.2022;2,8;12,7;9,6;1,2;1,3;1,1;2;0
154;3.03.2022;2,8;12,6;9,6;1,2;1,4;1,1;2;0,1
154;4.03.2022;2,8;12,8;9,7;1,1;1,4;1,1;2;0
154;5.03.2022;2,7;13;9,9;1,1;1,3;1;2;0,1
154;6.03.2022;1,1;5,1;3,4;0,4;0,6;0,4;0,6;0
154;7.03.2022;1,1;5,1;3,4;0,4;0,6;0,4;0,6;0
154;8.03.2022;1,1;5,1;3,4;0,4;0,6;0,4;0,6;0
154;9.03.2022;1,1;5,1;3,4;0,4;0,6;0,4;0,6;0
154;10.03.2022;1,1;5,1;3,4;0,4;0,6;0,4;0,6;0
154;11.03.2022;2,7;12,5;9,5;1,3;1,4;1,1;2;0,1
154;12.03.2022;2,8;12,3;9,4;1,3;1,4;1,1;2;0
154;13.03.2022;2,8;12,4;9,4;1,3;1,3;1,1;2;0,1
154;14.03.2022;2,7;12,2;9,3;1,3;1,3;1,1;2;0
154;15.03.2022;2,7;13;9,8;1,1;1,3;1;2;0
154;16.03.2022;2,7;12,9;9,8;1,1;1,4;1,1;2;0
154;18.03.2022;2,8;12,6;9,5;1,2;1,4;1,1;2;0
154;20.03.2022;2,8;12,6;9,5;1,2;1,4;1,1;2;0
154;21.03.2022;2,8;12,1;9,2;1,3;1,3;1,1;2;0
154;22.03.2022;2,8;12,7;9,6;1,2;1,4;1,1;2;0
154;23.03.2022;2,8;12,3;9,3;1,3;1,3;1,1;2;0
154;24.03.2022;2,8;12,9;9,7;1,1;1,3;1,1;2;0,1
154;25.03.2022;2,7;12,7;9,5;1,2;1,4;1,1;2;0
154;26.03.2022;2,8;12,6;9,6;1,2;1,3;1,1;2;0
154;27.03.2022;2,7;12,8;9,7;1,1;1,4;1,1;2;0,1
154;28.03.2022;2,7;12,4;9,6;1,2;1,3;1;2;0
154;29.03.2022;2,8;11,8;9;1,4;1,4;1,1;2;0
154;30.03.2022;2,8;12,5;9,4;1,2;1,4;1,1;2;0
154;31.03.2022;2,8;12,4;9,4;1,2;1,3;1,1;2;0
154;1.04.2022;2,8;12,5;9,5;1,2;1,3;1;2;0,1
154;2.04.2022;2,8;12,7;9,7;1,1;1,3;1;2;0,1
154;3.04.2022;2,8;12,8;9,7;1,1;1,3;1;2;0
154;4.04.2022;2,8;12,6;9,5;1,2;1,4;1,1;2;0
154;5.04.2022;2,8;12,6;9,5;1,2;1,4;1,1;2;0
154;6.04.2022;2,8;12,5;9,4;1,2;1,3;1;2;0
154;7.04.2022;2,8;12,5;9,5;1,2;1,4;1,1;2;0
154;8.04.2022;2,8;12,6;9,5;1,2;1,3;1,1;2;0
154;9.04.2022;2,8;12,3;9,4;1,3;1,4;1;2;0
154;10.04.2022;2,7;12,6;9,7;1,2;1,3;1;2;0,1
154;11.04.2022;2,7;12,8;9,6;1,1;1,4;1,1;2;0
154;12.04.2022;2,8;12,6;9,6;1,2;1,4;1,1;2;0
154;13.04.2022;2,7;12,9;9,8;1,1;1,4;1;2;0,1
154;14.04.2022;2,8;12,6;9,5;1,2;1,3;1,1;2;0
154;15.04.2022;2,8;12,9;9,7;1,1;1,3;1,1;2;0
154;16.04.2022;2,8;13;9,8;1,1;1,3;1,1;2;0,1
154;17.04.2022;2,7;12,4;9,4;1,2;1,3;1,1;2;0
154;18.04.2022;2,8;12,5;9,5;1,3;1,4;1,1;2;0
154;19.04.2022;2,8;12,4;9,5;1,3;1,3;1,1;2;0,1
154;20.04.2022;2,7;12,1;9,3;1,3;1,3;1,1;2;0
154;21.04.2022;2,8;12,7;9,6;1,2;1,4;1,1;2;0,1
154;22.04.2022;2,8;12,4;9,4;1,3;1,3;1,1;2;0
154;3.05.2022;2,8;12,8;9,6;1,2;1,4;1,1;2;0
154;4.05.2022;2,8;12,7;9,5;1,2;1,4;1,1;2;0
154;5.05.2022;2,7;12,5;9,5;1,2;1,3;1,1;2;0
154;12.05.2022;2,8;13,3;10;1,1;1,3;1,1;2;0,1
154;11.05.2022;2,7;12,8;9,6;1,1;1,3;1;2;0
154;19.05.2022;2,7;13,8;10,3;1;1,3;1,1;2;0
154;20.05.2022;2,7;13,8;10,3;1;1,3;1,1;2;0
154;21.05.2022;2,7;13,7;10,3;1;1,3;1,1;2;0
154;22.05.2022;2,7;12,2;9,4;1,3;1,4;1;2;0
154;23.05.2022;2,8;13,5;10,2;1;1,3;1,1;2;0,1
154;27.05.2022;2,8;12,6;9,5;1,2;1,3;1;2;0,1
154;28.05.2022;2,8;13,1;9,8;1,1;1,3;1;2;0,1
154;29.05.2022;2,8;13,1;9,8;1,1;1,3;1;2;0,1
154;30.05.2022;2,7;12,7;9,6;1,2;1,3;1,1;2;0
154;31.05.2022;2,8;12,9;9,6;1,1;1,3;1;2;0,1
154;1.06.2022;2,7;12,8;9,7;1,1;1,3;1;2;0
154;2.06.2022;2,8;13,6;10,3;1;1,3;1,1;2;0
154;3.06.2022;2,8;13,3;10;1;1,3;1;2;0
154;4.06.2022;2,8;13,2;9,9;1;1,3;1;2;0
154;5.06.2022;2,8;13,1;9,8;1,1;1,3;1,1;2;0,1
154;6.06.2022;2,7;13,2;9,9;1;1,3;1;2;0
154;8.06.2022;2,8;13,6;10,2;1;1,3;1,1;2;0,1
154;9.06.2022;2,8;13,5;10,1;1;1,3;1,1;2;0
154;11.06.2022;2,7;13,6;10,1;1;1,4;1,1;2;0
154;12.06.2022;2,7;13,5;10,1;1;1,3;1,1;2;0
154;13.06.2022;2,7;12,4;9,4;1,2;1,3;1;2;0,1
154;14.06.2022;2,8;12,8;9,7;1,1;1,3;1;2;0
154;16.06.2022;2,7;13,1;9,8;1;1,3;1;2;0
154;17.06.2022;2,8;13;9,7;1,1;1,3;1;2;0,1
154;18.06.2022;2,8;13,4;10,1;1;1,3;1,1;2;0,1
154;19.06.2022;2,8;13,4;10;1,1;1,3;1,1;2;0
154;20.06.2022;2,7;12,8;9,7;1,1;1,3;1;2;0
154;21.06.2022;2,8;13,4;10;1;1,3;1;2;0
154;22.06.2022;2,7;12,9;9,7;1,1;1,3;1;2;0,1
154;23.06.2022;2,7;13;9,8;1,1;1,3;1;2;0,1
154;24.06.2022;2,8;13,4;10;1;1,3;1;2;0
154;25.06.2022;2,8;13,4;10,1;1;1,3;1;2;0,1
154;26.06.2022;2,7;13,3;10,1;1,1;1,3;1,1;2;0,1
154;27.06.2022;2,7;13,6;10,2;1;1,4;1,1;2;0,1
154;28.06.2022;2,7;13,8;10,4;1;1,3;1,1;2;0,1
154;29.06.2022;2,7;13,7;10,3;1;1,3;1,1;2;0
154;30.06.2022;2,8;13,4;10;1;1,3;1;2;0
154;2.07.2022;2,8;13,2;9,9;1,1;1,4;1;2;0
154;3.07.2022;2,8;13,2;9,9;1,1;1,4;1;2;0
154;4.07.2022;2,8;13,2;9,9;1,1;1,4;1;2;0
154;5.07.2022;2,8;13,2;9,9;1,1;1,4;1;2;0
154;6.07.2022;2,8;13,2;9,9;1,1;1,4;1;2;0
154;7.07.2022;2,8;13,2;9,9;1,1;1,4;1;2;0
154;8.07.2022;2,7;13;9,7;1,1;1,3;1,1;2;0,1
154;9.07.2022;2,7;13;9,7;1,1;1,3;1,1;2;0,1
154;10.07.2022;2,7;13;9,7;1,1;1,3;1,1;2;0,1
154;11.07.2022;2,7;13;9,7;1,1;1,3;1,1;2;0,1
154;12.07.2022;2,7;13;9,7;1,1;1,3;1,1;2;0,1
154;13.07.2022;2,7;12,9;9,7;1,1;1,3;1,1;2;0
154;14.07.2022;2,7;12,9;9,7;1,1;1,3;1,1;2;0,1
154;15.07.2022;2,7;12,9;9,7;1,1;1,3;1;2;0,1
154;16.07.2022;2,7;12,9;9,7;1,1;1,3;1;2;0
154;17.07.2022;2,7;12,9;9,7;1,1;1,3;1;2;0
154;19.07.2022;2,7;13,6;10,2;1;1,3;1;2;0,1
154;20.07.2022;2,7;13,7;10,3;1;1,4;1;2;0
154;21.07.2022;2,8;13,8;10,4;1;1,3;1,1;2;0
154;22.07.2022;2,9;14,1;10,6;1;1,4;1;2;0,1
154;25.07.2022;2,9;13,2;10;1,1;1,4;1;2;0,1
154;26.07.2022;2,9;13,6;10,2;1;1,4;1;2;0,1
154;23.07.2022;2,9;13,9;10,5;1;1,4;1;2;0
154;24.07.2022;2,9;13,9;10,4;1;1,4;1,1;2;0
154;27.07.2022;2,9;13,3;10,1;1,1;1,4;1;2;0,1
154;28.07.2022;2,9;13,5;10,1;1;1,4;1;2;0
155;20.01.2022;2,6;7,7;10;0,8;1,1;1,1;0;NULL
155;30.04.2022;2,5;7,7;10;0,9;1,1;1,3;0;NULL
155;28.04.2022;2,5;7,7;10;0,9;1,2;1,3;0;NULL
155;27.04.2022;2,5;7,7;10;0,9;1,2;1,3;0;NULL
155;26.04.2022;2,5;7,7;10,1;0,9;1,2;1,3;0;NULL
155;6.05.2022;2,6;7,7;10,1;0,9;1,1;1,3;0;NULL
155;9.05.2022;2,5;7,7;10;0,9;1,1;1,3;0;NULL
155;24.04.2022;2,6;7,7;10;0,9;1,1;1,3;0;NULL
155;23.04.2022;2,5;7,7;10;0,9;1,1;1,3;0;NULL
155;2.05.2022;2,6;7,7;10;0,9;1,1;1,4;0;NULL
155;10.05.2022;2,5;7,7;10,1;0,9;1,1;1,3;0;NULL
155;13.05.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;14.05.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;17.05.2022;2,5;7,8;10,1;0,8;1,2;1,2;0;NULL
155;16.05.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;17.02.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;18.02.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;19.02.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;20.02.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;22.02.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;23.02.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;24.02.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;24.05.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;25.05.2022;2,5;7,8;10,1;0,8;1,2;1,2;0;NULL
155;26.05.2022;2,5;7,8;10,1;0,8;1,2;1,2;0;NULL
155;25.02.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;27.02.2022;2,7;7,7;9,9;0,8;1,1;1,1;0;NULL
155;2.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;3.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;4.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;5.03.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;6.03.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;7.03.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;8.03.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;9.03.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;10.03.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;11.03.2022;2,7;7,7;9,9;0,8;1,1;1,2;0;NULL
155;12.03.2022;2,7;7,7;10;0,8;1,1;1,1;0;NULL
155;13.03.2022;2,7;7,7;10;0,8;1,1;1,1;0;NULL
155;14.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;15.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;16.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;18.03.2022;2,6;7,7;10;0,8;1,1;1,1;0;NULL
155;20.03.2022;2,6;7,7;10;0,8;1,1;1,1;0;NULL
155;21.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;22.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;23.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;24.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;25.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;26.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;27.03.2022;2,6;7,7;10;0,7;1,1;1;0;NULL
155;28.03.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;30.03.2022;2,6;7,7;10,1;0,7;1,1;1;0;NULL
155;31.03.2022;2,6;7,7;10,1;0,7;1,1;1;0;NULL
155;1.04.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;2.04.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;3.04.2022;2,5;7,7;10,1;0,7;1,1;1;0;NULL
155;4.04.2022;2,6;7,7;10;0,9;1,1;1,4;0;NULL
155;5.04.2022;2,5;7,7;10;0,8;1,2;1,4;0;NULL
155;6.04.2022;2,5;7,7;10;0,8;1,2;1,4;0;NULL
155;9.04.2022;2,5;7,7;10;0,9;1,2;1,4;0;NULL
155;10.04.2022;2,5;7,7;10,1;0,8;1,2;1,3;0;NULL
155;11.04.2022;2,5;7,7;10;0,9;1,2;1,4;0;NULL
155;12.04.2022;2,5;7,7;10;0,9;1,2;1,4;0;NULL
155;13.04.2022;2,5;7,7;10;0,9;1,2;1,4;0;NULL
155;14.04.2022;2,5;7,7;10;0,9;1,1;1,3;0;NULL
155;15.04.2022;2,5;7,7;10;0,9;1,2;1,3;0;NULL
155;16.04.2022;2,5;7,7;10;0,9;1,1;1,3;0;NULL
155;17.04.2022;2,5;7,7;10;0,9;1,1;1,3;0;NULL
155;18.04.2022;2,5;7,7;10;0,9;1,2;1,4;0;NULL
155;19.04.2022;2,5;7,7;10;0,9;1,2;1,4;0;NULL
155;20.04.2022;2,5;7,7;10;0,9;1,2;1,4;0;NULL
155;22.04.2022;2,6;7,7;10;0,9;1,2;1,4;0;NULL
155;3.05.2022;2,6;7,7;10;0,9;1,1;1,4;0;NULL
155;4.05.2022;2,6;7,7;10;0,9;1,2;1,4;0;NULL
155;11.05.2022;2,5;7,7;10,1;0,8;1,1;1,3;0;NULL
155;18.05.2022;2,5;7,7;10,1;0,8;1,2;1,3;0;NULL
155;19.05.2022;2,5;7,7;10,1;0,8;1,2;1,3;0;NULL
155;20.05.2022;2,5;7,7;10,1;0,8;1,2;1,3;0;NULL
155;21.05.2022;2,6;7,7;10;0,9;1,2;1,3;0;NULL
155;22.05.2022;2,5;7,7;10;0,8;1,2;1,2;0;NULL
155;23.05.2022;2,5;7,7;10,1;0,9;1,1;1,2;0;NULL
155;27.05.2022;2,5;7,8;10,1;0,8;1,2;1,2;0;NULL
155;28.05.2022;2,5;7,8;10,1;0,8;1,2;1,2;0;NULL
155;29.05.2022;2,5;7,8;10,1;0,8;1,2;1,2;0;NULL
155;30.05.2022;2,6;7,7;10;0,8;1,1;1,3;0;NULL
155;31.05.2022;2,5;7,7;10;0,8;1,2;1,2;0;NULL
155;2.06.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;3.06.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;4.06.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;5.06.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;6.06.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;7.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;8.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;9.06.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;10.06.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;11.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;12.06.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;13.06.2022;2,5;7,7;10,1;0,8;1,2;1,2;0;NULL
155;14.06.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;15.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;16.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;17.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;18.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;19.06.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;21.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;22.06.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;23.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;24.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;25.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;26.06.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;27.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;28.06.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;29.06.2022;2,5;7,8;10,1;0,8;1,1;1,2;0;NULL
155;30.06.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;1.07.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;2.07.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;3.07.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;4.07.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;5.07.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;6.07.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;7.07.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;8.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;9.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;10.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;11.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;12.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;13.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;14.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;15.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;16.07.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;17.07.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;18.07.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;19.07.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;20.07.2022;2,5;7,7;10,1;0,8;1,1;1,2;0;NULL
155;21.07.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;22.07.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;25.07.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;26.07.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;23.07.2022;2,5;7,7;10,1;0,8;1,2;1,1;0;NULL
155;24.07.2022;2,5;7,7;10;0,8;1,1;1,2;0;NULL
155;27.07.2022;2,5;7,8;10,1;0,8;1,2;1,1;0;NULL
155;28.07.2022;2,5;7,7;10,1;0,8;1,1;1,1;0;NULL
156;20.01.2022;1,4;12,9;10,8;1,1;2,9;0,9;3;0
156;30.04.2022;1,4;13;10,8;1,1;2,9;0,8;2,9;0
156;29.04.2022;1,4;13;10,9;1,1;2,9;0,8;2,9;0
