ROBO_ID;TEMP_VALUE;REG_DATE;JT1_e;JT2_e;JT3_e;JT4_e;JT5_e;JT6_e;JT7_e;JT8_e;JT1_c;JT2_c;JT3_c;JT4_c;JT5_c;JT6_c;JT7_c;JT8_c;CODE
66;67.73913043;12.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;56.47826087;13.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.6;3.2;1.1;2.7;2.1;0;;
66;61.52173913;13.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.2;1;2.7;1.9;0;;
66;67.47826087;13.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;69.65217391;13.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.7;3.4;1;2.6;1.8;0;;
66;68.2173913;13.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;63.91304348;14.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.3;1;2.7;1.9;0;;
66;58.16666667;14.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.5;3.3;1.1;2.7;1.9;0;;
66;62.52173913;14.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.9;0;;
66;67.75;14.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;1.8;0;;
66;70.86956522;14.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.7;3.4;1;2.6;1.8;0;;
66;67.60869565;14.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;2;0;;
66;64.69565217;15.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1.1;2.7;1.9;0;;
66;61.25;15.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.9;3.3;1;2.6;1.9;0;;
66;70.30434783;15.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;1;2.6;1.8;0;;
66;67.7826087;15.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.6;2;0;;
66;65.13043478;16.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.7;1.9;0;;
66;60.82608696;16.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.5;3.2;1.1;2.7;1.9;0;;
66;67.73913043;16.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;69.39130435;16.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;1.8;0;;
66;68.69565217;16.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.6;1.8;0;;
66;66.47826087;17.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.4;1;2.7;1.9;0;;
66;62;17.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.7;1.9;0;;
66;61.04347826;17.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.9;0;;
66;68.17391304;17.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;68.95652174;17.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;1.8;0;;
66;68.55;17.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.6;1.8;0;;
66;65.04347826;18.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;59.43478261;18.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.9;3.3;1;2.7;1.9;0;;
66;60.08333333;18.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.5;3.2;1.1;2.7;1.9;0;;
66;67.13043478;18.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;1;2.7;1.8;0;;
66;69.52173913;18.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.4;1;2.7;1.8;0;;
66;65.04347826;19.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1.1;2.7;1.9;0;;
66;58.52173913;19.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.2;1.1;2.7;2;0;;
66;63.26086957;19.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;1;2.7;1.8;0;;
66;68.30434783;19.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.2;1;2.7;2.1;0;;
66;67.7826087;19.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;1.8;0;;
66;63.65217391;2.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.9;0;;
66;66.2173913;2.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.9;0;;
66;61.73913043;2.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.2;1;2.7;1.9;0;;
66;69.43478261;2.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.7;3.4;1;2.6;1.8;0;;
66;71.30434783;2.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;63.91666667;20.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;58.17391304;20.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.5;3.2;1.1;2.7;2;0;;
66;61.56521739;20.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.5;3.3;1.1;2.7;1.9;0;;
66;63.34782609;20.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;1;2.7;1.8;0;;
66;69.86956522;20.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;1.8;0;;
66;68.52173913;20.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;1.8;0;;
66;60.26086957;21.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.5;3.2;1.1;2.7;2;0;;
66;62.08695652;21.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.5;3.3;1.1;2.7;1.9;0;;
66;65.26086957;21.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.2;1.1;2.7;2.1;0;;
66;69.56521739;21.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;68.52173913;21.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;1;2.7;1.8;0;;
66;67.30434783;22.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1.1;2.7;1.9;0;;
66;61.39130435;22.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.2;1.1;2.7;1.9;0;;
66;63.08695652;22.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.6;1.9;0;;
66;67.04347826;22.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.3;1;2.7;1.9;0;;
66;70.56521739;22.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.7;3.4;0.9;2.6;1.8;0;;
66;69.65217391;22.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;66.95652174;23.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.4;1;2.7;1.8;0;;
66;61.16666667;23.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1.1;2.7;1.9;0;;
66;64.08695652;23.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.9;3.4;1;2.7;1.9;0;;
66;67.65217391;23.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.7;3.4;1;2.6;1.9;0;;
66;70.45;23.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;69.26086957;23.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;65;24.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1.1;2.7;1.9;0;;
66;64.04347826;24.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.9;3.4;1;2.7;1.9;0;;
66;67.7;24.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;68.82608696;24.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;2;0;;
66;64;25.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.8;0;;
66;60.66666667;25.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.2;1.1;2.7;1.9;0;;
66;65.60869565;25.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.6;1.9;0;;
66;69.17391304;25.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;69.39130435;25.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.6;3.4;0.9;2.6;1.8;0;;
66;63.95652174;26.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.4;1;2.7;1.9;0;;
66;66.34782609;26.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.8;0;;
66;70.60869565;26.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;68.47826087;26.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.2;1;2.7;2.1;0;;
66;70.39130435;26.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.2;3.4;1;2.7;1.8;0;;
66;60.82608696;27.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.8;0;;
66;60.82608696;27.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.7;1.9;0;;
66;65.39130435;27.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.9;0;;
66;70.55;27.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;68.95652174;27.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;70.30434783;27.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.6;3.5;0.9;2.6;1.8;0;;
66;63.30434783;28.02.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.3;1;2.7;1.9;0;;
66;63.60869565;28.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.6;1.9;0;;
66;64.43478261;28.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.9;0;;
66;69.39130435;28.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;0.9;2.6;1.8;0;;
66;69.5;28.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;1.8;0;;
66;64.7826087;29.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.9;0;;
66;63.91304348;29.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.9;3.3;1;2.6;1.9;0;;
66;70.04347826;29.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.6;3.4;1;2.6;1.8;0;;
66;69.7826087;29.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;63.2173913;3.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.9;3.4;1;2.7;1.9;0;;
66;62.39130435;3.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.9;3.2;1;2.6;2.2;0;;
66;60.86956522;3.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.2;1;2.7;1.9;0;;
66;70;3.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.3;3.3;1;2.7;1.8;0;;
66;69.56521739;3.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;66.08695652;30.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.7;3.3;1;2.6;1.9;0;;
66;62.66666667;30.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.9;3.3;1;2.6;2;0;;
66;70.69565217;30.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.6;3.4;1;2.6;1.8;0;;
66;69.55;30.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;1;2.6;1.8;0;;
66;65.60869565;31.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.9;0;;
66;70.7826087;31.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;2;0;;
66;64.30434783;4.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.4;1;2.7;1.9;0;;
66;60.82608696;4.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.9;3.3;1;2.7;2;0;;
66;59.86956522;4.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;9;3.2;1.1;2.6;2.3;0;;E1043
66;59.86956522;4.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;9;3.2;1.1;2.6;2.3;0;;E5054
66;70.52173913;4.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;1;2.7;1.8;0;;
66;69.95652174;4.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;64.56521739;5.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.4;3.3;1;2.7;1.9;0;;
66;62.26086957;5.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.6;1.9;0;;
66;61.30434783;5.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.3;1;2.7;1.9;0;;
66;70.26086957;5.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.4;1;2.6;2;0;;
66;68.13043478;5.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;61.7826087;6.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.4;1;2.7;1.9;0;;
66;62.25;6.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.3;1;2.7;1.9;0;;
66;63.55;6.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.4;3.3;1;2.7;2;0;;
66;69.7826087;6.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.7;3.4;1;2.6;1.8;0;;
66;67.65217391;6.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;59.13043478;7.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.4;1;2.7;1.9;0;;
66;69;7.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.4;1;2.6;1.8;0;;
66;67.82608696;7.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;57.30434783;8.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.4;1;2.7;1.9;0;;
66;63.25;8.04.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.6;1.9;0;;
66;68.8;8.06.2022;38;42;-41;-128;-85;60.11;-2000;;2.7;8.3;3.3;1;2.7;1.8;0;;
66;68.2173913;8.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
66;57;9.03.2022;38;42;-41;-128;-85;60.11;-2000;;2.9;8.8;3.4;1;2.7;1.9;0;;
66;63.47826087;9.05.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.8;3.3;1;2.6;1.9;0;;
66;68.95652174;9.07.2022;38;42;-41;-128;-85;60.11;-2000;;2.8;8.2;3.3;1;2.7;1.7;0;;
67;45.65217391;1.03.2022;8.7;113.14;-29.96;-66.01;-49.38;57.96;0;;1.4;2.1;6.9;1.1;1.2;1.6;0.1;;E0051
67;45.65217391;1.03.2022;8.7;113.14;-29.96;-66.01;-49.38;57.96;0;;1.4;2.1;6.9;1.1;1.2;1.6;0.1;;E0051
67;49.26086957;1.04.2022;8.68;112.71;-29.85;-66.25;-49.43;58.56;1.72;;1.5;2.5;7.1;1.1;1.2;1.5;0.1;;
67;47.30434783;1.06.2022;8.67;112.74;-29.96;-66.38;-49.37;58.72;0;;1.3;2.5;6.4;1;1.2;1.5;0.1;;
67;51.13043478;1.07.2022;8.68;112.87;-29.94;-66.24;-49.38;58.45;-0.57;;1.5;2.4;6.6;1.1;1.3;1.5;0.1;;
67;45.2173913;10.05.2022;8.66;112.74;-29.97;-66.38;-49.37;58.71;0;;1.3;2.3;6.6;1;1.2;1.4;0.1;;
67;51.52173913;10.06.2022;8.66;112.71;-29.97;-66.42;-49.36;58.78;-1.72;;1.5;2.5;6.4;1;1.3;1.5;0.1;;
67;37.56521739;11.03.2022;8.68;112.71;-29.85;-66.26;-49.43;58.56;0.57;;1.2;2.4;7;1.1;1.2;1.3;0.1;;E0976
67;42.82608696;11.04.2022;8.68;112.71;-29.85;-66.25;-49.43;58.56;-1.72;;1.4;2.5;7;1;1.2;1.4;0.2;;
67;46;11.05.2022;8.66;112.74;-29.96;-66.38;-49.37;58.72;0.57;;1.3;2.4;6.4;1.1;1.2;1.5;0.1;;
67;50;11.06.2022;8.68;112.86;-29.94;-66.24;-49.38;58.45;0;;1.4;2.5;6.4;1;1.3;1.5;0.2;;
67;38.43478261;12.03.2022;8.7;112.87;-29.82;-66.07;-49.45;58.21;0.57;;1.2;2.4;7.1;1.1;1.1;1.4;0.1;;
67;42.91304348;12.04.2022;8.68;112.74;-29.85;-66.22;-49.43;58.49;-0.57;;1.3;2.5;7;1;1.2;1.5;0.2;;
67;46.91304348;12.05.2022;8.66;112.71;-29.97;-66.42;-49.36;58.78;-1.14;;1.5;2.5;6.4;1;1.2;1.5;0.1;;
67;45.73913043;12.06.2022;8.68;112.87;-29.94;-66.24;-49.38;58.45;2.86;;1.4;2.5;6.4;1;1.2;1.5;0.2;;
67;43.34782609;13.04.2022;8.68;112.71;-29.85;-66.26;-49.43;58.56;1.14;;1.3;2.5;7;1;1.2;1.5;0.2;;
67;48;13.05.2022;8.66;112.71;-29.97;-66.42;-49.36;58.78;1.72;;1.5;2.5;6.4;1;1.2;1.5;0.1;;
67;49.47826087;13.06.2022;8.66;112.74;-29.96;-66.38;-49.37;58.71;1.14;;1.5;2.6;6.4;1;1.2;1.5;0.2;;
67;45.91304348;14.02.2022;8.68;112.97;-30.01;-66.24;-49.35;58.37;-0.57;;1.4;2;7.2;1.1;1.2;1.6;0.1;;
67;42.52173913;14.03.2022;8.7;112.86;-29.82;-66.07;-49.45;58.21;0.57;;1.3;2.5;7;1;1.2;1.4;0.1;;
67;44.13043478;14.04.2022;8.68;112.71;-29.85;-66.25;-49.43;58.56;-0.57;;1.3;2.5;7;1;1.2;1.5;0.2;;
67;48.25;14.05.2022;8.67;112.74;-29.96;-66.38;-49.37;58.71;-0.57;;1.4;2.5;6.4;1;1.2;1.5;0.2;;
67;50.82608696;14.06.2022;8.66;112.74;-29.96;-66.38;-49.37;58.72;0.57;;1.5;2.6;6.8;1.1;1.2;1.5;0.1;;
67;46.73913043;14.07.2022;8.68;112.87;-29.94;-66.24;-49.38;58.45;-2.29;;1.3;2.4;6.5;1;1.2;1.4;0.2;;
67;46.65217391;15.02.2022;8.68;113;-30;-66.2;-49.35;58.29;-2.29;;1.4;2;7.2;1.2;1.2;1.7;0.1;;E0051
67;43.65217391;15.03.2022;8.68;112.71;-29.85;-66.25;-49.43;58.55;-3.43;;1.4;2.5;7.1;1;1.2;1.4;0.1;;
67;44.26086957;15.04.2022;8.68;112.71;-29.85;-66.25;-49.43;58.56;1.14;;1.5;2.6;7;1.1;1.2;1.4;0.2;;
67;50.2173913;15.06.2022;8.68;112.89;-29.93;-66.21;-49.38;58.39;1.14;;1.5;2.6;6.7;1.1;1.2;1.4;0.1;;
67;47.30434783;15.07.2022;8.66;112.74;-29.96;-66.38;-49.37;58.71;-2.86;;1.3;2.4;6.5;1;1.2;1.3;0.2;;
67;47;16.02.2022;8.68;113;-30;-66.2;-49.35;58.29;-2.29;;1.4;2;7.2;1.1;1.2;1.6;0.1;;
67;43.43478261;16.03.2022;8.68;112.71;-29.85;-66.25;-49.43;58.56;0.57;;1.3;2.5;7;1;1.2;1.4;0.1;;
67;44.56521739;16.04.2022;8.68;112.74;-29.85;-66.22;-49.43;58.49;2.29;;1.5;2.6;7;1.1;1.2;1.4;0.2;;
67;48;16.05.2022;8.66;112.71;-29.97;-66.42;-49.37;58.78;0;;1.5;2.5;6.4;1;1.2;1.5;0.1;;
67;49.26086957;16.06.2022;8.67;112.74;-29.96;-66.38;-49.37;58.71;-0.57;;1.5;2.5;6.7;1.1;1.2;1.5;0.2;;
67;47.69565217;16.07.2022;8.68;112.86;-29.94;-66.24;-49.38;58.45;1.72;;1.4;2.3;6.6;1;1.2;1.4;0.1;;
67;47.91304348;17.02.2022;8.7;113.12;-29.97;-66.05;-49.37;58.02;0.57;;1.4;2;7.2;1.1;1.2;1.7;0.1;;
67;44.2173913;17.03.2022;8.7;112.87;-29.82;-66.07;-49.45;58.2;0;;1.4;2.5;7.1;1;1.2;1.5;0.1;;
67;48.43478261;17.05.2022;8.68;112.87;-29.94;-66.24;-49.38;58.45;0.57;;1.5;2.5;6.4;1;1.2;1.5;0.1;;
67;49;17.06.2022;8.68;112.86;-29.94;-66.24;-49.38;58.45;-5.15;;1.5;2.5;6.8;1.1;1.2;1.4;0.1;;
67;46.30434783;18.02.2022;8.68;113;-30;-66.2;-49.35;58.29;-6.29;;1.4;2;7.2;1.2;1.2;1.7;0.1;;
67;42.13043478;18.03.2022;8.68;112.71;-29.85;-66.25;-49.43;58.56;0;;1.3;2.5;7.1;1;1.2;1.5;0.1;;
67;42.2173913;18.04.2022;8.68;112.74;-29.85;-66.22;-49.43;58.49;1.72;;1.4;2.6;7;1;1.2;1.4;0.2;;
67;49.65217391;18.06.2022;8.67;112.74;-29.96;-66.38;-49.37;58.72;1.14;;1.4;2.4;6.5;1.1;1.2;1.5;0.1;;
67;50;18.07.2022;8.66;112.71;-29.97;-66.42;-49.36;58.78;-0.57;;1.5;2.4;6.6;1;1.2;1.5;0.2;;
67;46.86956522;19.02.2022;8.7;113.12;-29.97;-66.05;-49.37;58.02;0;;1.4;2;7.2;1.2;1.2;1.7;0.1;;
67;41.60869565;19.03.2022;8.7;112.86;-29.82;-66.07;-49.45;58.21;1.14;;1.3;2.5;7.1;1;1.2;1.4;0.1;;
67;41.82608696;19.04.2022;8.7;112.86;-29.82;-66.07;-49.45;58.21;0.57;;1.4;2.6;7;1.1;1.2;1.4;0.2;;
67;46.26086957;19.06.2022;8.67;112.74;-29.97;-66.38;-49.37;58.71;-2.29;;1.3;2.4;6.5;1.1;1.1;1.4;0.1;;
67;48.82608696;19.07.2022;8.68;112.86;-29.94;-66.24;-49.38;58.45;-1.14;;1.5;2.4;6.6;1;1.2;1.5;0.2;;
67;45.65217391;2.03.2022;8.7;113.11;-29.97;-66.05;-49.37;58.03;0;;1.4;2.1;6.9;1.1;1.2;1.6;0.1;;
67;46.69565217;2.04.2022;8.7;112.9;-29.81;-66.03;-49.45;58.13;2.29;;1.4;2.5;7;1;1.2;1.5;0.2;;
67;49.65217391;2.06.2022;8.66;112.71;-29.97;-66.42;-49.36;58.78;0;;1.4;2.5;6.4;1;1.2;1.5;0.1;;
67;50.73913043;2.07.2022;8.68;112.87;-29.94;-66.24;-49.38;58.45;0.57;;1.4;2.4;6.5;1.1;1.3;1.6;0.2;;
67;43.56521739;20.04.2022;8.68;112.74;-29.85;-66.22;-49.43;58.49;6.29;;1.4;2.7;7;1.1;1.2;1.4;0.2;;
67;49.69565217;20.06.2022;8.68;112.87;-29.94;-66.24;-49.38;58.45;-9.16;;1.4;2.4;6.6;1.1;1.2;1.5;0.1;;
67;49.56521739;20.07.2022;8.66;112.71;-29.97;-66.42;-49.36;58.78;0;;1.5;2.4;6.6;1;1.3;1.4;0.1;;
67;48.26086957;21.02.2022;8.68;113;-30.01;-66.2;-49.35;58.29;1.14;;1.4;2;7.2;1.2;1.2;1.7;0.1;;
67;42.95652174;21.03.2022;8.68;112.71;-29.85;-66.25;-49.43;58.56;-0.57;;1.3;2.5;7.1;1;1.2;1.5;0.1;;
67;44.17391304;21.04.2022;8.68;112.74;-29.85;-66.22;-49.43;58.49;0;;1.5;2.6;7;1.1;1.2;1.4;0.2;;
67;43.13043478;21.05.2022;8.68;112.87;-29.94;-66.24;-49.38;58.45;-1.14;;1.3;2.4;6.4;1;1.2;1.4;0.1;;
67;49.7826087;21.06.2022;8.66;112.71;-29.97;-66.42;-49.36;58.78;0;;1.4;2.4;6.6;1.1;1.3;1.5;0.1;;
67;49.7826087;21.07.2022;8.68;112.87;-29.94;-66.24;-49.38;58.45;-1.14;;1.6;2.4;6.6;1;1.3;1.5;0.2;;
67;48.56521739;22.02.2022;8.7;113.14;-29.96;-66.01;-49.38;57.95;-0.57;;1.3;2;7.1;1.1;1.1;1.7;0.1;;E0051
67;43.7826087;22.03.2022;8.68;112.74;-29.85;-66.22;-49.43;58.49;0;;1.3;2.5;7.1;1;1.2;1.5;0.1;;
67;45.04347826;22.04.2022;9.19;98.75;-18.68;-65.27;-54.34;67.62;8.58;;1.1;3.3;7.8;1;0.8;1.1;0.4;;E1105
67;45.04347826;22.04.2022;9.19;98.75;-18.68;-65.27;-54.34;67.62;8.58;;1.1;3.3;7.8;1;0.8;1.1;0.4;;E1105
67;45.04347826;22.04.2022;9.19;98.75;-18.68;-65.27;-54.34;67.62;8.58;;1.1;3.3;7.8;1;0.8;1.1;0.4;;E1105
67;44.95652174;22.05.2022;8.66;112.74;-29.96;-66.38;-49.37;58.72;1.72;;1.3;2.5;6.4;1;1.2;1.4;0.1;;
67;51.08695652;22.06.2022;8.66;112.74;-29.96;-66.38;-49.37;58.71;0;;1.4;2.4;6.5;1.1;1.3;1.5;0.1;;
67;50.65217391;22.07.2022;8.67;112.74;-29.96;-66.38;-49.37;58.71;-0.57;;1.6;2.4;6.6;1;1.2;1.4;0.2;;
67;48.17391304;23.02.2022;8.68;113;-30;-66.2;-49.35;58.29;3.43;;1.4;2;7.1;1.1;1.2;1.7;0.1;;
67;44.39130435;23.03.2022;8.7;112.87;-29.82;-66.07;-49.45;58.2;0.57;;1.4;2.5;7.1;1;1.2;1.5;0.1;;
67;47.52173913;23.05.2022;8.67;112.74;-29.96;-66.38;-49.37;58.71;-2.29;;1.4;2.5;6.4;1;1.2;1.5;0.2;;
67;50.7826087;23.06.2022;8.66;112.74;-29.96;-66.38;-49.37;58.71;-5.72;;1.4;2.4;6.5;1.1;1.2;1.5;0.1;;
67;50.30434783;23.07.2022;8.68;112.9;-29.93;-66.21;-49.38;58.38;1.14;;1.6;2.4;6.6;1;1.3;1.5;0.2;;
